Sun Effect Update,Mouse Update,Check for New Particle Effect Update,Particle Update,Spaceship Update,Object Update,Spaceship Draw,Draw Sun Particles,Turret Update,Turret Draw,Draw Particle,Bullet Draw,Object Draw,Wall Draw,Solar System Draw
0.000186558,7.39659e-006,8.21843e-007,4.10922e-007,2.87645e-006,3.28737e-006,2.17788e-005,0.00183394,1.23276e-006,8.21843e-006,0,0.000534198,4.10922e-006,7.80751e-006,8.67045e-005
0.000171354,2.87645e-006,0,0,1.23276e-006,8.21843e-007,2.34225e-005,0.00181422,1.23276e-006,8.62935e-006,0,0.000532965,4.10922e-006,7.39659e-006,9.61557e-005
4.1914e-005,2.05461e-006,0,0,8.21843e-007,8.21843e-007,2.21898e-005,0.0017682,8.21843e-007,8.62935e-006,0,0.000573647,4.10922e-006,7.80751e-006,8.17734e-005
0.000171765,2.87645e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.38335e-005,0.00179984,1.23276e-006,8.21843e-006,0,0.000535431,3.69829e-006,7.80751e-006,9.77993e-005
0.000182449,1.64369e-006,0,4.10922e-007,8.21843e-007,4.10922e-007,1.89024e-005,0.00192681,1.64369e-006,9.04028e-006,0,0.000577756,4.52014e-006,1.27386e-005,8.3828e-005
5.95836e-005,2.46553e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.42444e-005,0.00182942,1.23276e-006,8.62935e-006,0,0.000581454,4.52014e-006,8.21843e-006,8.25953e-005
4.56123e-005,2.46553e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.99973e-005,0.00184545,1.64369e-006,8.62935e-006,0,0.00057077,4.93106e-006,9.86212e-006,0.000350516
0.000151219,3.28737e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.46553e-005,0.00187545,8.21843e-007,8.62935e-006,0,0.000641038,4.93106e-006,2.50662e-005,0.000133139
0.000176285,2.87645e-006,0,0,1.64369e-006,8.21843e-007,2.50662e-005,0.00183312,1.23276e-006,8.62935e-006,0,0.000574879,4.52014e-006,8.21843e-006,8.62935e-005
0.000166423,4.93106e-006,4.10922e-007,4.10922e-007,1.64369e-006,8.21843e-007,2.38335e-005,0.00183066,8.21843e-007,8.62935e-006,0,0.000585974,4.52014e-006,8.21843e-006,8.25953e-005
0.000181627,2.46553e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,3.57502e-005,0.00187791,1.23276e-006,8.62935e-006,0,0.00059296,4.52014e-006,9.04028e-006,8.34171e-005
5.05434e-005,2.87645e-006,4.10922e-007,8.62935e-006,4.10922e-007,8.21843e-007,2.0957e-005,0.00175422,8.21843e-007,8.21843e-006,0,0.000556799,4.10922e-006,7.80751e-006,7.72533e-005
0.000160259,3.69829e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.30116e-005,0.0018323,1.23276e-006,8.62935e-006,0,0.000593782,4.10922e-006,8.21843e-006,8.25953e-005
0.000170122,2.46553e-006,0,0,4.10922e-007,8.21843e-007,2.13679e-005,0.00182901,1.64369e-006,1.0684e-005,0,0.000606109,4.52014e-006,1.31495e-005,8.3828e-005
0.000183682,1.23276e-005,0,0,1.23276e-006,8.21843e-007,2.87645e-005,0.00182983,1.23276e-006,8.21843e-006,0,0.000595015,4.52014e-006,8.21843e-006,8.21843e-005
4.64341e-005,2.05461e-006,4.10922e-007,0,8.21843e-007,4.10922e-007,2.13679e-005,0.00191407,1.64369e-006,8.62935e-006,0,0.000594193,4.52014e-006,1.19167e-005,8.30062e-005
4.47905e-005,5.7529e-005,4.10922e-007,4.10922e-007,1.23276e-006,8.21843e-007,2.42444e-005,0.001866,8.21843e-007,8.62935e-006,0,0.000611862,4.52014e-006,8.21843e-006,8.25953e-005
0.000147932,2.87645e-006,4.10922e-007,4.10922e-007,8.21843e-007,8.21843e-007,2.30116e-005,0.00182655,1.23276e-006,8.62935e-006,0,0.000596658,4.52014e-006,8.21843e-006,8.25953e-005
0.000177107,2.46553e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.17788e-005,0.00184463,1.23276e-006,8.62935e-006,0,0.000604877,4.10922e-006,8.21843e-006,8.17734e-005
0.000152041,3.28737e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.46553e-005,0.00184257,1.23276e-006,8.62935e-006,4.10922e-007,0.000602,4.10922e-006,8.21843e-006,8.25953e-005
0.000186969,2.46553e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.13679e-005,0.00188654,8.21843e-007,8.62935e-006,0,0.00059296,4.52014e-006,8.21843e-006,8.21843e-005
0.000189435,9.4512e-006,4.10922e-007,4.10922e-007,1.64369e-006,8.21843e-007,2.50662e-005,0.0018249,8.21843e-007,9.04028e-006,0,0.000595015,4.52014e-006,8.21843e-006,8.30062e-005
0.000161903,2.05461e-006,0,0,4.10922e-007,8.21843e-007,2.13679e-005,0.00189353,2.05461e-006,9.04028e-006,0,0.000596658,4.52014e-006,1.27386e-005,8.30062e-005
0.000136015,3.69829e-006,0,0,1.23276e-006,8.21843e-007,2.46553e-005,0.00180025,1.23276e-006,8.21843e-006,4.10922e-007,0.000571181,4.10922e-006,1.64369e-005,7.8486e-005
0.000144233,3.28737e-006,0,4.10922e-007,1.23276e-006,8.21843e-007,2.38335e-005,0.00182203,8.21843e-007,8.62935e-006,0,0.000596658,4.10922e-006,8.21843e-006,8.30062e-005
0.00015163,2.87645e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.34225e-005,0.00182696,8.21843e-007,8.62935e-006,0,0.000612273,4.10922e-006,8.21843e-006,8.25953e-005
0.000151219,2.87645e-006,0,2.05461e-005,1.23276e-006,1.64369e-006,2.42444e-005,0.00182819,8.21843e-007,8.62935e-006,0.000383801,0.000597891,4.52014e-006,8.62935e-006,8.21843e-005
4.56123e-005,2.87645e-006,0,2.05461e-005,1.23276e-006,9.04028e-006,2.26007e-005,0.00182367,1.23276e-006,9.04028e-006,0.000370651,0.000594193,4.10922e-006,8.21843e-006,8.17734e-005
0.00015615,2.87645e-006,0,1.97242e-005,1.23276e-006,1.64369e-006,2.30116e-005,0.00177313,1.23276e-006,7.80751e-006,0.000357091,0.000597891,4.10922e-006,8.21843e-006,8.30062e-005
0.000138481,2.05461e-006,0,2.0957e-005,8.21843e-007,1.23276e-006,2.0957e-005,0.00195229,2.46553e-006,1.0684e-005,0.000389554,0.000623779,4.10922e-006,1.23276e-005,7.93079e-005
0.000176696,3.28737e-006,4.10922e-007,2.13679e-005,1.64369e-006,2.05461e-006,2.38335e-005,0.00196873,1.23276e-006,8.21843e-006,0.000341887,0.00062419,4.52014e-006,8.21843e-006,8.25953e-005
4.43795e-005,1.39713e-005,0,2.05461e-005,8.21843e-007,1.64369e-006,2.26007e-005,0.00180312,1.23276e-006,8.62935e-006,0.000361611,0.000597069,4.52014e-006,8.21843e-006,8.25953e-005
0.000154507,2.87645e-006,0,2.05461e-005,1.64369e-006,1.64369e-006,2.38335e-005,0.00176984,8.21843e-007,8.21843e-006,0.000341065,0.0005794,4.10922e-006,7.39659e-006,7.8486e-005
0.000186148,4.52014e-006,0,2.13679e-005,1.23276e-006,1.64369e-006,2.46553e-005,0.00177847,1.23276e-006,8.21843e-006,0.000340654,0.000580632,4.10922e-006,7.39659e-006,7.8486e-005
0.000162725,3.28737e-006,4.10922e-007,2.13679e-005,1.23276e-006,2.05461e-006,2.50662e-005,0.00181915,1.23276e-006,8.62935e-006,0.000361611,0.000598302,4.52014e-006,7.80751e-006,8.30062e-005
0.000166423,3.69829e-006,0,2.05461e-005,1.23276e-006,1.64369e-006,2.34225e-005,0.00179614,8.21843e-007,8.62935e-006,0.000342298,0.000580632,4.10922e-006,7.39659e-006,7.8486e-005
0.000152452,2.46553e-006,4.10922e-007,2.0957e-005,8.21843e-007,8.21843e-007,2.17788e-005,0.00195065,2.05461e-006,9.04028e-006,0.000363255,0.000599946,4.52014e-006,1.23276e-005,8.46499e-005
0.000168889,3.28737e-006,4.10922e-007,2.17788e-005,1.23276e-006,1.64369e-006,2.42444e-005,0.0018249,8.21843e-007,8.62935e-006,0.000367775,0.000610219,4.10922e-006,8.21843e-006,8.25953e-005
4.64341e-005,2.87645e-006,0,2.13679e-005,8.21843e-007,1.23276e-006,2.34225e-005,0.00189394,1.35604e-005,1.60259e-005,0.00044133,0.000590494,4.10922e-006,8.62935e-006,8.30062e-005
4.76669e-005,6.57475e-006,4.10922e-007,2.17788e-005,8.21843e-007,1.23276e-006,2.17788e-005,0.0017908,8.21843e-007,8.62935e-006,0.000362022,0.000610219,4.10922e-006,7.80751e-006,8.21843e-005
0.000168067,3.69829e-006,0,2.13679e-005,1.23276e-006,1.64369e-006,2.30116e-005,0.00189435,1.23276e-006,8.62935e-006,0.000362022,0.000591316,4.10922e-006,7.80751e-006,8.30062e-005
0.000158616,3.69829e-006,0,2.13679e-005,1.23276e-006,8.21843e-007,2.26007e-005,0.00182408,1.23276e-006,8.62935e-006,0.000363255,0.00058844,4.10922e-006,7.39659e-006,8.21843e-005
0.000170532,4.10922e-006,4.10922e-007,2.17788e-005,1.23276e-006,1.23276e-006,2.38335e-005,0.00181504,1.23276e-006,8.62935e-006,0.000352571,0.000573236,3.69829e-006,7.39659e-006,7.80751e-005
0.000174642,2.05461e-006,4.10922e-007,2.17788e-005,8.21843e-007,1.23276e-006,2.13679e-005,0.00181627,1.23276e-006,8.21843e-006,0.000362022,0.000586385,4.10922e-006,7.39659e-006,8.17734e-005
0.000171354,3.28737e-006,8.21843e-007,0,1.23276e-006,1.64369e-006,2.46553e-005,0.00182614,8.21843e-007,8.62935e-006,0,0.000594604,4.10922e-006,8.21843e-006,8.25953e-005
0.000147521,2.05461e-006,4.10922e-007,0,4.10922e-007,1.23276e-006,2.13679e-005,0.00186189,8.21843e-007,8.62935e-006,0,0.000585563,4.52014e-006,8.21843e-006,8.21843e-005
0.000156561,3.69829e-006,4.10922e-007,0,1.23276e-006,1.64369e-006,2.30116e-005,0.00175792,8.21843e-007,7.80751e-006,0,0.000561319,4.10922e-006,8.21843e-006,9.65666e-005
0.000158616,2.46553e-006,0,0,8.21843e-007,8.21843e-007,2.17788e-005,0.00184997,1.64369e-006,8.62935e-006,0,0.000588851,4.10922e-006,1.23276e-005,8.3828e-005
0.000154096,2.87645e-006,0,0,1.64369e-006,2.05461e-006,3.20519e-005,0.00183435,8.21843e-007,9.04028e-006,0,0.000587207,4.52014e-006,8.21843e-006,8.30062e-005
4.7256e-005,3.28737e-006,4.10922e-007,4.10922e-007,8.21843e-007,1.64369e-006,2.42444e-005,0.00181997,1.23276e-006,8.62935e-006,4.10922e-007,0.000586796,4.52014e-006,8.21843e-006,8.25953e-005
4.56123e-005,2.87645e-006,0,0,8.21843e-007,8.21843e-007,2.26007e-005,0.00182244,1.23276e-006,8.21843e-006,4.10922e-007,0.000551457,4.52014e-006,1.5615e-005,8.71154e-005
0.000131084,2.46553e-006,4.10922e-007,0,1.23276e-006,2.05461e-006,2.87645e-005,0.00179819,8.21843e-007,9.04028e-006,0,0.000586796,4.10922e-006,8.21843e-006,8.3828e-005
0.000179162,1.64369e-006,4.10922e-007,0,4.10922e-007,1.23276e-006,2.13679e-005,0.00184339,1.23276e-006,9.04028e-006,0,0.000621724,4.93106e-006,1.47932e-005,9.28683e-005
4.68451e-005,3.28737e-006,4.10922e-007,0,1.23276e-006,1.64369e-006,2.38335e-005,0.00184422,8.21843e-007,9.04028e-006,4.10922e-007,0.000586796,4.52014e-006,8.62935e-006,8.30062e-005
0.000175053,2.05461e-006,0,0,4.10922e-007,1.23276e-006,4.43795e-005,0.00189476,2.46553e-006,8.62935e-006,0,0.000600356,4.52014e-006,1.39713e-005,8.3828e-005
0.000158205,3.69829e-006,4.10922e-007,4.10922e-007,1.23276e-006,1.64369e-006,2.26007e-005,0.0018023,8.21843e-007,9.04028e-006,4.10922e-007,0.000587207,4.52014e-006,8.21843e-006,8.30062e-005
0.000138481,2.87645e-006,0,0,1.23276e-006,1.64369e-006,2.38335e-005,0.00182203,8.21843e-007,9.04028e-006,4.10922e-007,0.000605699,4.10922e-006,7.39659e-006,7.68423e-005
4.84888e-005,2.87645e-006,8.21843e-007,4.10922e-007,1.23276e-006,1.64369e-006,2.42444e-005,0.00179943,1.23276e-006,8.62935e-006,0,0.00057077,4.10922e-006,7.39659e-006,9.24574e-005
0.000156972,2.87645e-006,4.10922e-007,0,1.23276e-006,1.64369e-006,2.21898e-005,0.00178217,8.21843e-007,8.21843e-006,4.10922e-007,0.000560908,4.10922e-006,1.60259e-005,8.75263e-005
0.00014711,1.64369e-006,4.10922e-007,0,8.21843e-007,1.23276e-006,2.0957e-005,0.0017645,1.23276e-006,8.21843e-006,0,0.000551457,4.10922e-006,7.80751e-006,7.72533e-005
0.000152452,3.69829e-006,4.10922e-007,0,1.23276e-006,1.64369e-006,2.42444e-005,0.00196462,1.23276e-006,8.21843e-006,0,0.000589673,4.10922e-006,9.04028e-006,8.25953e-005
0.000155739,2.46553e-006,0,4.10922e-007,8.21843e-007,1.23276e-006,2.13679e-005,0.00184175,2.05461e-006,9.04028e-006,0,0.000588851,4.52014e-006,1.15058e-005,8.42389e-005
0.000174642,2.46553e-005,4.10922e-007,4.10922e-007,1.23276e-006,1.64369e-006,2.46553e-005,0.00188284,1.23276e-006,8.21843e-006,0,0.0006998,4.10922e-006,1.68478e-005,0.000116291
4.56123e-005,3.28737e-006,0,4.10922e-007,1.23276e-006,1.23276e-006,2.91754e-005,0.00181833,1.23276e-006,8.62935e-006,0,0.000585974,4.10922e-006,8.21843e-006,8.34171e-005
0.000123687,3.69829e-006,4.10922e-007,0,1.64369e-006,2.05461e-006,2.46553e-005,0.00183066,1.23276e-006,8.62935e-006,0,0.00057529,4.10922e-006,8.62935e-006,8.71154e-005
0.000161492,4.93106e-006,4.10922e-007,4.10922e-007,1.23276e-006,2.46553e-006,2.21898e-005,0.00173491,8.21843e-007,8.21843e-006,0,0.000554333,4.10922e-006,8.21843e-006,9.65666e-005
4.43795e-005,3.69829e-006,0,0,1.23276e-006,1.64369e-006,2.21898e-005,0.0018286,1.23276e-006,8.62935e-006,0,0.000587207,4.52014e-006,8.21843e-006,8.21843e-005
4.31468e-005,2.87645e-006,4.10922e-007,4.10922e-007,1.23276e-006,1.64369e-006,2.91754e-005,0.00182572,1.23276e-006,8.62935e-006,0,0.000587207,4.10922e-006,8.21843e-006,8.30062e-005
0.000185326,2.46553e-006,0,0,4.10922e-007,8.21843e-007,2.17788e-005,0.00198064,1.64369e-006,9.04028e-006,0,0.00058844,4.52014e-006,1.31495e-005,8.3828e-005
0.000152452,3.69829e-006,0,0,1.23276e-006,8.21843e-007,2.38335e-005,0.00192106,1.23276e-006,8.62935e-006,0,0.000589673,4.10922e-006,8.21843e-006,8.34171e-005
6.2871e-005,4.10922e-006,0,0,8.21843e-007,8.21843e-007,2.30116e-005,0.0018286,1.23276e-006,8.62935e-006,0,0.000592138,4.10922e-006,8.62935e-006,9.69775e-005
0.000149165,4.93106e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.75318e-005,0.00177066,1.23276e-006,8.62935e-006,0,0.000587207,4.10922e-006,8.21843e-006,8.30062e-005
0.000168478,3.69829e-006,0,0,8.21843e-007,8.21843e-007,2.42444e-005,0.00181668,8.21843e-007,8.62935e-006,0,0.000595015,4.10922e-006,8.21843e-006,8.30062e-005
4.52014e-005,0.000138481,0,0,8.21843e-007,8.21843e-007,2.26007e-005,0.00181381,1.23276e-006,8.62935e-006,0,0.000587207,4.10922e-006,8.21843e-006,8.17734e-005
0.000170122,3.28737e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.34225e-005,0.00181586,1.23276e-006,8.62935e-006,0,0.000587618,4.10922e-006,8.21843e-006,8.25953e-005
0.000147932,2.05461e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.54771e-005,0.00184874,1.64369e-006,8.62935e-006,0,0.000590083,4.52014e-006,1.27386e-005,8.42389e-005
0.000143412,4.52014e-006,0,0,1.23276e-006,8.21843e-007,2.50662e-005,0.00183066,8.21843e-007,8.62935e-006,0,0.000621314,4.52014e-006,9.4512e-006,8.34171e-005
4.43795e-005,2.46553e-006,4.10922e-007,4.10922e-007,8.21843e-007,8.21843e-007,2.38335e-005,0.00191037,1.23276e-006,8.62935e-006,0,0.000592549,4.52014e-006,8.62935e-006,8.34171e-005
0.000168067,2.05461e-006,4.10922e-007,0,4.10922e-007,8.21843e-007,1.97242e-005,0.00193914,1.23276e-006,8.21843e-006,0,0.000587207,4.10922e-006,9.04028e-006,8.21843e-005
0.000143823,3.28737e-006,4.10922e-007,4.10922e-007,8.21843e-007,8.21843e-007,2.38335e-005,0.00182819,1.23276e-006,8.62935e-006,0,0.000588029,4.52014e-006,8.21843e-006,8.3828e-005
0.000174642,2.46553e-006,0,0,8.21843e-007,8.21843e-007,2.13679e-005,0.00181792,8.21843e-007,8.62935e-006,0,0.000584331,4.10922e-006,8.21843e-006,8.30062e-005
0.000146288,3.28737e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.46553e-005,0.00182367,1.23276e-006,8.62935e-006,0,0.00058844,4.10922e-006,8.21843e-006,8.25953e-005
4.39686e-005,2.05461e-006,0,4.10922e-007,8.21843e-007,8.21843e-007,2.13679e-005,0.00191654,1.64369e-006,8.62935e-006,0,0.000587618,4.10922e-006,1.19167e-005,8.3828e-005
4.52014e-005,4.10922e-006,0,0,1.23276e-006,4.10922e-007,2.26007e-005,0.00176902,1.23276e-006,8.21843e-006,0,0.000595836,4.10922e-006,7.80751e-006,8.917e-005
0.000167245,3.69829e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.30116e-005,0.00183025,1.23276e-006,8.62935e-006,0,0.000665693,4.93106e-006,4.02703e-005,8.75263e-005
0.000138892,4.52014e-006,0,4.10922e-007,1.23276e-006,8.21843e-007,2.46553e-005,0.00182737,8.21843e-007,8.62935e-006,0,0.000622546,5.34198e-006,9.86212e-006,0.000148754
0.0001693,3.28737e-006,4.10922e-007,0,1.23276e-006,1.23276e-006,2.38335e-005,0.00183189,8.21843e-007,8.62935e-006,0,0.000587207,4.10922e-006,8.62935e-006,8.25953e-005
0.000160259,2.05461e-006,0,0,8.21843e-007,4.10922e-007,2.38335e-005,0.00177806,8.21843e-007,8.62935e-006,0,0.000585974,4.10922e-006,8.62935e-006,8.25953e-005
0.000143823,4.93106e-006,4.10922e-007,0,8.21843e-007,1.23276e-006,2.50662e-005,0.00182162,1.23276e-006,9.04028e-006,0,0.000594604,4.10922e-006,8.62935e-006,8.30062e-005
0.000168067,2.05461e-006,0,4.10922e-007,4.10922e-007,8.21843e-007,2.17788e-005,0.00184381,2.05461e-006,9.04028e-006,0,0.000588851,4.10922e-006,1.31495e-005,8.42389e-005
0.000186969,3.69829e-006,0,0,8.21843e-007,8.21843e-007,2.30116e-005,0.00175505,8.21843e-007,8.21843e-006,0,0.000553511,4.10922e-006,8.21843e-006,0.000106018
0.000185737,2.46553e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.26007e-005,0.00180888,8.21843e-007,8.62935e-006,0,0.000611451,4.10922e-006,9.04028e-006,8.30062e-005
0.00017382,2.46553e-006,0,0,8.21843e-007,8.21843e-007,2.21898e-005,0.0018249,8.21843e-007,8.62935e-006,0,0.000590083,4.10922e-006,8.21843e-006,8.25953e-005
4.27359e-005,2.87645e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.26007e-005,0.0017986,1.23276e-006,8.21843e-006,0,0.000567894,1.23276e-005,7.80751e-006,7.8486e-005
0.000180806,2.05461e-006,0,0,1.23276e-006,4.10922e-007,2.13679e-005,0.00178956,1.23276e-006,7.80751e-006,0,0.000581043,3.69829e-006,7.80751e-006,9.20464e-005
0.000163547,3.28737e-006,4.10922e-007,0,1.23276e-006,8.21843e-007,2.26007e-005,0.00178463,1.23276e-006,8.62935e-006,0,0.000595015,4.10922e-006,8.62935e-006,8.30062e-005
0.000182038,2.05461e-006,0,0,8.21843e-007,4.10922e-007,2.13679e-005,0.00190503,2.46553e-006,9.04028e-006,0,0.000629121,4.52014e-006,1.27386e-005,8.34171e-005
0.000154096,3.28737e-006,4.10922e-007,4.10922e-007,1.23276e-006,8.21843e-007,2.38335e-005,0.00196379,1.23276e-006,8.62935e-006,0,0.000595015,4.52014e-006,8.62935e-006,8.30062e-005
6.24601e-005,4.10922e-006,0,4.10922e-007,1.23276e-006,8.21843e-007,2.21898e-005,0.0017645,8.21843e-007,8.21843e-006,0,0.000581043,4.52014e-006,7.80751e-006,8.30062e-005
0.000173409,2.87645e-006,4.10922e-007,0,8.21843e-007,8.21843e-007,2.38335e-005,0.00182737,8.21843e-007,8.21843e-006,4.10922e-007,0.000560497,4.52014e-006,8.21843e-006,8.71154e-005
4.64341e-005,2.87645e-006,0,0,8.21843e-007,8.21843e-007,2.30116e-005,0.0018249,1.23276e-006,8.21843e-006,0,0.00059748,4.10922e-006,8.21843e-006,8.25953e-005
0.000149165,2.87645e-006,4.10922e-007,0,4.10922e-007,8.21843e-007,2.0957e-005,0.00182244,1.23276e-006,8.62935e-006,0,0.000593371,4.10922e-006,7.80751e-006,8.17734e-005
0.00014259,3.28737e-006,0,0,1.23276e-006,8.21843e-007,2.38335e-005,0.00182038,8.21843e-007,8.62935e-006,0,0.000591727,4.10922e-006,1.5615e-005,9.04028e-005
0.000154096,2.05461e-006,0,0,8.21843e-007,8.21843e-007,2.05461e-005,0.00182326,1.23276e-006,8.62935e-006,0,0.000614739,4.10922e-006,8.21843e-006,8.21843e-005
4.27359e-005,1.10949e-005,4.10922e-007,4.10922e-007,8.21843e-007,8.21843e-007,2.26007e-005,0.00175176,1.23276e-006,8.21843e-006,0,0.000563785,4.10922e-006,7.80751e-006,9.65666e-005
0.000162314,2.05461e-006,0,4.10922e-007,4.10922e-007,8.21843e-007,2.05461e-005,0.00186641,2.05461e-006,9.4512e-006,4.10922e-007,0.000600356,4.52014e-006,1.35604e-005,8.42389e-005
0.000163958,3.69829e-006,0,0,8.21843e-007,8.21843e-007,2.30116e-005,0.00180189,1.23276e-006,8.21843e-006,0,0.000660762,4.10922e-006,8.62935e-006,8.21843e-005
0.000183682,9.04028e-006,0,2.0957e-005,1.23276e-006,1.23276e-006,2.30116e-005,0.00202297,1.23276e-006,9.04028e-006,0.000430646,0.000582687,4.52014e-006,8.21843e-006,8.30062e-005
0.00017382,2.46553e-006,0,2.0957e-005,8.21843e-007,1.23276e-006,2.21898e-005,0.00194407,1.23276e-006,9.04028e-006,0.000427769,0.000598302,4.10922e-006,8.21843e-006,8.25953e-005
0.000151219,4.10922e-006,4.10922e-007,2.01352e-005,1.23276e-006,1.64369e-006,2.30116e-005,0.00175505,1.23276e-006,8.21843e-006,0.000404758,0.000581865,4.10922e-006,7.80751e-006,7.80751e-005
0.000143412,2.46553e-006,0,2.0957e-005,1.23276e-006,1.23276e-006,2.21898e-005,0.00181627,1.23276e-006,8.21843e-006,0.00042818,0.000595425,4.10922e-006,7.80751e-006,8.17734e-005
0.000131495,3.69829e-006,0,2.13679e-005,8.21843e-007,1.64369e-006,2.38335e-005,0.001836,9.04028e-006,9.04028e-006,0.000403936,0.000602822,4.10922e-006,8.62935e-006,8.30062e-005
0.000186969,2.05461e-006,0,1.97242e-005,8.21843e-007,1.23276e-006,2.0957e-005,0.00195722,2.05461e-006,8.62935e-006,0.00042818,0.000598713,4.52014e-006,1.23276e-005,8.34171e-005
0.000154917,2.87645e-006,0,2.21898e-005,1.23276e-006,2.05461e-006,2.50662e-005,0.00181833,1.23276e-006,9.04028e-006,0.00042366,0.00058392,4.10922e-006,7.80751e-006,7.80751e-005
4.56123e-005,3.28737e-006,4.10922e-007,2.13679e-005,1.23276e-006,1.64369e-006,2.30116e-005,0.0017682,8.21843e-007,8.21843e-006,0.000431468,0.000589262,4.10922e-006,7.80751e-006,7.8486e-005
0.000167656,4.52014e-006,4.10922e-007,2.13679e-005,1.23276e-006,2.05461e-006,2.38335e-005,0.00183887,8.21843e-007,8.62935e-006,0.000427769,0.00059296,4.52014e-006,8.21843e-006,8.30062e-005
0.000190257,2.87645e-006,0,2.79427e-005,1.23276e-006,1.64369e-006,2.30116e-005,0.00180888,1.23276e-006,8.62935e-006,0.000428591,0.000593371,4.52014e-006,8.21843e-006,8.25953e-005
0.000167245,4.52014e-006,4.10922e-007,2.17788e-005,1.23276e-006,2.05461e-006,2.42444e-005,0.00193421,2.46553e-006,9.04028e-006,0.000431879,0.000597069,4.93106e-006,1.35604e-005,8.34171e-005
0.000130673,4.52014e-006,0,2.13679e-005,1.23276e-006,2.46553e-006,2.46553e-005,0.0018212,1.23276e-006,8.62935e-006,0.000430235,0.000582276,4.52014e-006,7.80751e-006,7.8486e-005
0.000152041,3.69829e-006,4.10922e-007,2.13679e-005,1.23276e-006,1.64369e-006,2.38335e-005,0.00182162,1.23276e-006,8.62935e-006,0.000429824,0.000590905,4.10922e-006,7.80751e-006,7.80751e-005
0.000186969,3.69829e-006,4.10922e-007,2.01352e-005,1.23276e-006,1.64369e-006,2.21898e-005,0.00174847,1.23276e-006,8.21843e-006,0.000403114,0.000599946,4.10922e-006,7.80751e-006,8.46499e-005
4.39686e-005,3.28737e-006,0,2.13679e-005,8.21843e-007,1.64369e-006,2.42444e-005,0.00181915,8.21843e-007,9.04028e-006,0.00042818,0.000624601,4.52014e-006,9.04028e-006,8.34171e-005
0.000181627,2.05461e-006,4.10922e-007,2.01352e-005,8.21843e-007,8.21843e-007,1.93133e-005,0.00177888,8.21843e-007,7.80751e-006,0.000412565,0.000629121,4.10922e-006,8.62935e-006,8.21843e-005
